"Farm","cowid","Event","Days_In_Milk","Event_Date","Recode_Protos"
13733,94467,"LAME",411,2023-09-19,"Trim Only"
13733,94472,"LAME",65,2023-10-17,"Trim Only"
13733,94482,"LAME",98,2023-09-28,"WhiteLineDisease"
13733,94482,"LAME",113,2023-10-13,"WhiteLineDisease"
13733,94482,"LAME",118,2023-10-18,"Trim Only"
13733,94483,"LAME",499,2023-11-01,"Trim Only"
13733,94491,"LAME",98,2023-09-21,"WhiteLineDisease"
13733,94491,"LAME",126,2023-10-19,"Trim Only"
13733,94495,"LAME",339,2023-08-30,"Trim Only"
13733,94501,"LAME",404,2023-10-05,"Trim Only"
13733,94515,"LAME",100,2023-11-06,"Trim Only"
13733,94517,"LAME",361,2023-09-02,"Trim Only"
13733,94518,"LAME",314,2023-09-05,"Trim Only"
13733,94523,"LAME",407,2023-08-19,"Trim Only"
13733,94530,"LAME",111,2023-10-28,"Trim Only"
13733,94547,"LAME",350,2023-09-07,"Trim Only"
13733,94549,"LAME",320,2023-08-09,"Trim Only"
13733,94549,"LAME",18,2023-10-17,"Trim Only"
13733,94551,"LAME",375,2023-08-11,"Trim Only"
13733,94552,"LAME",473,2023-09-04,"Trim Only"
13733,94564,"LAME",315,2023-10-02,"Trim Only"
13733,94569,"LAME",365,2023-08-15,"Trim Only"
13733,94569,"LAME",406,2023-09-25,"Other"
13733,94572,"LAME",419,2023-08-05,"Trim Only"
13733,94573,"LAME",397,2023-09-05,"Trim Only"
13733,94582,"LAME",300,2023-08-05,"Trim Only"
13733,94583,"LAME",387,2023-09-18,"Trim Only"
13733,94591,"LAME",359,2023-10-18,"Trim Only"
13733,94593,"LAME",398,2023-11-07,"Trim Only"
13733,94600,"LAME",377,2023-08-17,"Trim Only"
13733,94609,"LAME",90,2023-10-04,"Trim Only"
13733,94621,"LAME",353,2023-08-10,"Trim Only"
13733,94626,"LAME",408,2023-08-12,"Trim Only"
13733,94629,"LAME",88,2023-09-26,"Trim Only"
13733,94630,"LAME",381,2023-11-02,"Trim Only"
13733,94643,"LAME",5,2023-09-15,"Trim Only"
13733,94645,"LAME",342,2023-10-04,"Trim Only"
13733,94651,"LAME",76,2023-10-31,"Trim Only"
13733,94652,"LAME",333,2023-10-03,"Trim Only"
13733,94652,"LAME",360,2023-10-30,"Trim Only"
13733,94657,"LAME",1,2023-08-11,"Other"
13733,94659,"LAME",79,2023-09-18,"Trim Only"
13733,94662,"LAME",458,2023-08-26,"Trim Only"
13733,94664,"LAME",395,2023-08-05,"WhiteLineDisease"
13733,94664,"LAME",406,2023-08-16,"Trim Only"
13733,94665,"LAME",5,2023-09-14,"Trim Only"
13733,94675,"LAME",422,2023-09-23,"Trim Only"
13733,94686,"LAME",394,2023-09-25,"Trim Only"
13733,94696,"LAME",389,2023-08-23,"Trim Only"
13733,94707,"LAME",30,2023-08-21,"WhiteLineDisease"
13733,94707,"LAME",58,2023-09-18,"Trim Only"
13733,94710,"LAME",61,2023-08-17,"WhiteLineDisease"
13733,94710,"LAME",89,2023-09-14,"Trim Only"
13733,94720,"LAME",69,2023-10-24,"WhiteLineDisease"
13733,94724,"LAME",86,2023-10-06,"Trim Only"
13733,94732,"LAME",58,2023-10-26,"Trim Only"
13733,94743,"LAME",387,2023-09-06,"Trim Only"
13733,94748,"LAME",81,2023-10-30,"Trim Only"
13733,94771,"LAME",341,2023-09-09,"Trim Only"
13733,94776,"LAME",383,2023-08-14,"Trim Only"
13733,94789,"LAME",327,2023-10-31,"Trim Only"
13733,94794,"LAME",366,2023-10-26,"Trim Only"
13733,94795,"LAME",389,2023-08-18,"Trim Only"
13733,94808,"LAME",391,2023-09-06,"Trim Only"
13733,94815,"LAME",358,2023-11-04,"Trim Only"
13733,94822,"LAME",301,2023-10-05,"Trim Only"
13733,94824,"LAME",342,2023-10-12,"Trim Only"
13733,94828,"LAME",364,2023-08-08,"Trim Only"
13733,94831,"LAME",8,2023-08-11,"WhiteLineDisease"
13733,94831,"LAME",36,2023-09-08,"WhiteLineDisease"
13733,94831,"LAME",64,2023-10-06,"WhiteLineDisease"
13733,94831,"LAME",92,2023-11-03,"WhiteLineDisease"
13733,94834,"LAME",77,2023-10-16,"Trim Only"
13733,94837,"LAME",373,2023-08-07,"Trim Only"
13733,94837,"LAME",42,2023-10-24,"Trim Only"
13733,94839,"LAME",318,2023-09-14,"Trim Only"
13733,94842,"LAME",60,2023-09-06,"WhiteLineDisease"
13733,94842,"LAME",118,2023-11-03,"WhiteLineDisease"
13733,94862,"LAME",374,2023-10-13,"Trim Only"
13733,94870,"LAME",327,2023-08-16,"Trim Only"
13733,94873,"LAME",294,2023-08-07,"Trim Only"
13733,94873,"LAME",4,2023-10-09,"FootRot"
13733,94873,"LAME",5,2023-10-10,"Other"
13733,94875,"LAME",400,2023-11-06,"Trim Only"
13733,94884,"LAME",95,2023-10-09,"Trim Only"
13733,94893,"LAME",59,2023-09-22,"WhiteLineDisease"
13733,94893,"LAME",71,2023-10-04,"WhiteLineDisease"
13733,94906,"LAME",369,2023-08-22,"Trim Only"
13733,94915,"LAME",349,2023-09-01,"Trim Only"
13733,94923,"LAME",32,2023-10-18,"Trim Only"
13733,94924,"LAME",407,2023-09-22,"Trim Only"
13733,94925,"LAME",343,2023-08-12,"Trim Only"
13733,94926,"LAME",344,2023-08-11,"Trim Only"
13733,94929,"LAME",380,2023-10-28,"Trim Only"
13733,94933,"LAME",298,2023-09-11,"Trim Only"
13733,94944,"LAME",421,2023-10-27,"Trim Only"
13733,94951,"LAME",369,2023-08-28,"Trim Only"
13733,94952,"LAME",298,2023-08-17,"Trim Only"
13733,94952,"LAME",12,2023-10-20,"Trim Only"
13733,94955,"LAME",345,2023-09-22,"Trim Only"
13733,94957,"LAME",363,2023-10-11,"Trim Only"
13733,94962,"LAME",69,2023-10-17,"WhiteLineDisease"
13733,94968,"LAME",402,2023-10-14,"Trim Only"
13733,94971,"LAME",338,2023-09-30,"Trim Only"
13733,94976,"LAME",414,2023-10-19,"Trim Only"
13733,94978,"LAME",1,2023-09-02,"DigitalDermatitis"
13733,94978,"LAME",29,2023-09-30,"Trim Only"
13733,94984,"LAME",319,2023-10-10,"Trim Only"
13733,94986,"LAME",296,2023-08-15,"Trim Only"
13733,94986,"LAME",17,2023-10-26,"Trim Only"
13733,94993,"LAME",330,2023-10-12,"WhiteLineDisease"
13733,94993,"LAME",353,2023-11-04,"WhiteLineDisease"
13733,95006,"LAME",293,2023-08-19,"Trim Only"
13733,95010,"LAME",45,2023-10-17,"Trim Only"
13733,95011,"LAME",296,2023-09-04,"Trim Only"
13733,95014,"LAME",302,2023-08-05,"Trim Only"
13733,95016,"LAME",327,2023-10-03,"Trim Only"
13733,95022,"LAME",2,2023-09-22,"WhiteLineDisease"
13733,95022,"LAME",30,2023-10-20,"Trim Only"
13733,95034,"LAME",300,2023-09-20,"Trim Only"
13733,95036,"LAME",308,2023-09-18,"Trim Only"
13733,95036,"LAME",348,2023-10-28,"Trim Only"
13733,95037,"LAME",402,2023-09-26,"Trim Only"
13733,95041,"LAME",358,2023-09-15,"Trim Only"
13733,95049,"LAME",322,2023-09-12,"Trim Only"
13733,95055,"LAME",300,2023-09-13,"Trim Only"
13733,95061,"LAME",358,2023-09-19,"Trim Only"
13733,95066,"LAME",32,2023-10-11,"Trim Only"
13733,95067,"LAME",334,2023-10-06,"Trim Only"
13733,95069,"LAME",384,2023-09-28,"Trim Only"
13733,95071,"LAME",300,2023-10-04,"Trim Only"
13733,95074,"LAME",296,2023-08-16,"Trim Only"
13733,95074,"LAME",25,2023-11-04,"Trim Only"
13733,95086,"LAME",69,2023-11-07,"Trim Only"
13733,95093,"LAME",298,2023-09-23,"Trim Only"
13733,95094,"LAME",297,2023-08-09,"Trim Only"
13733,95099,"LAME",342,2023-08-08,"Trim Only"
13733,95100,"LAME",296,2023-08-31,"Trim Only"
13733,95102,"LAME",302,2023-08-11,"Trim Only"
13733,95104,"LAME",363,2023-09-11,"Trim Only"
13733,95107,"LAME",295,2023-08-17,"WhiteLineDisease"
13733,95107,"LAME",313,2023-09-04,"WhiteLineDisease"
13733,95107,"LAME",323,2023-09-14,"WhiteLineDisease"
13733,95107,"LAME",351,2023-10-12,"Trim Only"
13733,95110,"LAME",321,2023-08-31,"Trim Only"
13733,95111,"LAME",370,2023-09-02,"Trim Only"
13733,95116,"LAME",301,2023-09-29,"Trim Only"
13733,95118,"LAME",301,2023-09-14,"Trim Only"
13733,95121,"LAME",300,2023-08-30,"Trim Only"
13733,95122,"LAME",296,2023-09-21,"Trim Only"
13733,95128,"LAME",295,2023-08-23,"Trim Only"
13733,95132,"LAME",78,2023-10-30,"Trim Only"
13733,95133,"LAME",314,2023-11-06,"Trim Only"
13733,95135,"LAME",298,2023-10-23,"Trim Only"
13733,95139,"LAME",335,2023-09-18,"Trim Only"
13733,95142,"LAME",340,2023-09-26,"Trim Only"
13733,95150,"LAME",298,2023-08-07,"Trim Only"
13733,95150,"LAME",26,2023-10-23,"Trim Only"
13733,95151,"LAME",297,2023-08-24,"Trim Only"
13733,95152,"LAME",323,2023-11-02,"Trim Only"
13733,95154,"LAME",299,2023-09-28,"Trim Only"
13733,95159,"LAME",412,2023-09-29,"Trim Only"
13733,95163,"LAME",298,2023-08-15,"Trim Only"
13733,95164,"LAME",441,2023-11-06,"WhiteLineDisease"
13733,95165,"LAME",317,2023-10-11,"Trim Only"
13733,95168,"LAME",299,2023-11-07,"Trim Only"
13733,95176,"LAME",252,2023-09-02,"WhiteLineDisease"
13733,95176,"LAME",280,2023-09-30,"WhiteLineDisease"
13733,95181,"LAME",297,2023-09-08,"Trim Only"
13733,95182,"LAME",318,2023-09-19,"Trim Only"
13733,95186,"LAME",188,2023-09-06,"WhiteLineDisease"
13733,95186,"LAME",216,2023-10-04,"Trim Only"
13733,95191,"LAME",316,2023-08-21,"Trim Only"
13733,95192,"LAME",344,2023-10-20,"Trim Only"
13733,95198,"LAME",308,2023-10-07,"Trim Only"
13733,95198,"LAME",317,2023-10-16,"WhiteLineDisease"
13733,95198,"LAME",319,2023-10-18,"Trim Only"
13733,95199,"LAME",292,2023-09-05,"WhiteLineDisease"
13733,95199,"LAME",320,2023-10-03,"WhiteLineDisease"
13733,95204,"LAME",327,2023-08-11,"Trim Only"
13733,95204,"LAME",342,2023-08-26,"Trim Only"
13733,95212,"LAME",382,2023-10-16,"Trim Only"
13733,95213,"LAME",333,2023-10-24,"Trim Only"
13733,95214,"LAME",299,2023-08-29,"Trim Only"
13733,95217,"LAME",295,2023-08-28,"Trim Only"
13733,95222,"LAME",362,2023-10-03,"Trim Only"
13733,95223,"LAME",328,2023-08-22,"Trim Only"
13733,95229,"LAME",318,2023-09-22,"Trim Only"
13733,95235,"LAME",298,2023-08-18,"Trim Only"
13733,95236,"LAME",301,2023-10-12,"Trim Only"
13733,95241,"LAME",324,2023-08-09,"Trim Only"
13733,95242,"LAME",349,2023-09-12,"Trim Only"
13733,95243,"LAME",299,2023-11-03,"Trim Only"
13733,95247,"LAME",303,2023-09-23,"Trim Only"
13733,95248,"LAME",297,2023-08-10,"Trim Only"
13733,95252,"LAME",325,2023-09-16,"Trim Only"
13733,95257,"LAME",364,2023-10-21,"Trim Only"
13733,95257,"LAME",373,2023-10-30,"Trim Only"
13733,95258,"LAME",302,2023-08-05,"Trim Only"
13733,95262,"LAME",300,2023-10-02,"Trim Only"
13733,95263,"LAME",333,2023-09-14,"Trim Only"
13733,95266,"LAME",340,2023-09-27,"Trim Only"
13733,95277,"LAME",320,2023-09-16,"Trim Only"
13733,95284,"LAME",302,2023-09-07,"Trim Only"
13733,95285,"LAME",321,2023-09-21,"DigitalDermatitis"
13733,95288,"LAME",322,2023-10-21,"Trim Only"
13733,95293,"LAME",300,2023-09-29,"Trim Only"
13733,95294,"LAME",299,2023-08-12,"Trim Only"
13733,95295,"LAME",350,2023-10-13,"Trim Only"
13733,95296,"LAME",298,2023-09-25,"Trim Only"
13733,95300,"LAME",311,2023-09-11,"Trim Only"
13733,95304,"LAME",210,2023-10-14,"Trim Only"
13733,95304,"LAME",213,2023-10-17,"Other"
13733,95307,"LAME",299,2023-10-06,"Trim Only"
13733,95310,"LAME",310,2023-10-17,"Trim Only"
13733,95315,"LAME",326,2023-11-06,"Trim Only"
13733,95318,"LAME",390,2023-10-19,"Trim Only"
13733,95319,"LAME",335,2023-10-25,"Trim Only"
13733,95323,"LAME",281,2023-08-30,"WhiteLineDisease"
13733,95323,"LAME",309,2023-09-27,"Trim Only"
13733,95325,"LAME",318,2023-09-27,"Trim Only"
13733,95332,"LAME",259,2023-09-13,"WhiteLineDisease"
13733,95332,"LAME",287,2023-10-11,"Trim Only"
13733,95333,"LAME",316,2023-10-21,"Trim Only"
13733,95335,"LAME",315,2023-09-25,"Trim Only"
13733,95337,"LAME",298,2023-10-18,"Trim Only"
13733,95338,"LAME",297,2023-09-20,"Trim Only"
13733,95338,"LAME",327,2023-10-20,"WhiteLineDisease"
13733,95344,"LAME",302,2023-09-15,"Trim Only"
13733,95345,"LAME",302,2023-08-19,"Trim Only"
13733,95352,"LAME",295,2023-08-14,"Trim Only"
13733,95353,"LAME",302,2023-09-29,"Trim Only"
13733,95354,"LAME",320,2023-09-12,"Trim Only"
13733,95355,"LAME",191,2023-09-14,"DigitalDermatitis"
13733,95355,"LAME",219,2023-10-12,"Trim Only"
13733,95360,"LAME",311,2023-09-20,"Trim Only"
13733,95361,"LAME",286,2023-10-13,"Trim Only"
13733,95363,"LAME",295,2023-09-28,"Trim Only"
13733,95366,"LAME",336,2023-09-26,"Trim Only"
13733,95367,"LAME",299,2023-09-18,"WhiteLineDisease"
13733,95368,"LAME",300,2023-10-27,"Trim Only"
13733,95369,"LAME",304,2023-09-06,"Trim Only"
13733,95369,"LAME",344,2023-10-16,"Trim Only"
13733,95372,"LAME",298,2023-09-02,"Trim Only"
13733,95374,"LAME",339,2023-10-23,"Trim Only"
13733,95375,"LAME",259,2023-10-24,"Trim Only"
13733,95377,"LAME",297,2023-09-05,"Trim Only"
13733,95383,"LAME",301,2023-11-02,"Trim Only"
13733,95385,"LAME",348,2023-10-28,"Trim Only"
13733,95386,"LAME",385,2023-10-24,"Trim Only"
13733,95388,"LAME",295,2023-10-23,"Trim Only"
13733,95388,"LAME",297,2023-10-25,"Trim Only"
13733,95396,"LAME",303,2023-09-29,"Trim Only"
13733,95399,"LAME",362,2023-10-27,"Trim Only"
13733,95407,"LAME",295,2023-08-30,"Trim Only"
13733,95408,"LAME",314,2023-10-09,"Trim Only"
13733,95415,"LAME",341,2023-09-13,"Trim Only"
13733,95416,"LAME",300,2023-09-23,"Trim Only"
13733,95419,"LAME",277,2023-10-12,"Trim Only"
13733,95424,"LAME",300,2023-08-25,"Trim Only"
13733,95425,"LAME",294,2023-09-15,"Trim Only"
13733,95428,"LAME",318,2023-10-14,"Trim Only"
13733,95431,"LAME",329,2023-09-21,"Trim Only"
13733,95437,"LAME",297,2023-09-01,"Trim Only"
13733,95438,"LAME",233,2023-08-09,"WhiteLineDisease"
13733,95438,"LAME",322,2023-11-06,"Trim Only"
13733,95440,"LAME",300,2023-09-15,"Trim Only"
13733,95441,"LAME",254,2023-10-23,"Trim Only"
13733,95443,"LAME",300,2023-10-05,"Trim Only"
13733,95444,"LAME",298,2023-09-20,"Trim Only"
13733,95446,"LAME",295,2023-08-17,"Trim Only"
13733,95448,"LAME",296,2023-10-31,"Trim Only"
13733,95452,"LAME",300,2023-10-07,"Trim Only"
13733,95454,"LAME",295,2023-10-03,"Trim Only"
13733,95459,"LAME",344,2023-09-18,"Trim Only"
13733,95464,"LAME",343,2023-11-01,"Trim Only"
13733,95466,"LAME",295,2023-10-04,"Trim Only"
13733,95470,"LAME",345,2023-11-03,"Trim Only"
13733,95471,"LAME",326,2023-09-30,"Trim Only"
13733,95472,"LAME",356,2023-10-30,"Trim Only"
13733,95474,"LAME",330,2023-11-02,"Trim Only"
13733,95475,"LAME",296,2023-09-12,"Trim Only"
13733,95476,"LAME",295,2023-10-02,"Trim Only"
13733,95482,"LAME",338,2023-10-10,"Trim Only"
13733,95488,"LAME",286,2023-10-31,"Trim Only"
13733,95489,"LAME",297,2023-09-16,"Trim Only"
13733,95491,"LAME",296,2023-10-20,"Trim Only"
13733,95492,"LAME",301,2023-08-28,"Trim Only"
13733,95496,"LAME",338,2023-09-27,"Trim Only"
13733,95497,"LAME",296,2023-11-01,"Trim Only"
13733,95498,"LAME",314,2023-09-25,"Trim Only"
13733,95499,"LAME",299,2023-10-17,"Trim Only"
13733,95501,"LAME",301,2023-09-08,"Trim Only"
13733,95503,"LAME",294,2023-10-31,"Trim Only"
13733,95505,"LAME",299,2023-10-02,"WhiteLineDisease"
13733,95505,"LAME",315,2023-10-18,"Trim Only"
13733,95506,"LAME",21,2023-10-23,"DigitalDermatitis"
13733,95510,"LAME",260,2023-08-15,"WhiteLineDisease"
13733,95510,"LAME",291,2023-09-15,"WhiteLineDisease"
13733,95526,"LAME",302,2023-11-04,"Trim Only"
13733,95527,"LAME",295,2023-09-28,"Trim Only"
13733,95528,"LAME",322,2023-10-28,"Trim Only"
13733,95530,"LAME",337,2023-09-20,"Trim Only"
13733,95541,"LAME",295,2023-10-16,"Trim Only"
13733,95543,"LAME",296,2023-08-16,"Trim Only"
13733,95544,"LAME",169,2023-09-16,"Trim Only"
13733,95546,"LAME",198,2023-08-26,"WhiteLineDisease"
13733,95546,"LAME",226,2023-09-23,"Trim Only"
13733,95550,"LAME",316,2023-10-03,"Trim Only"
13733,95552,"LAME",294,2023-09-11,"Trim Only"
13733,95555,"LAME",306,2023-09-30,"Trim Only"
13733,95556,"LAME",296,2023-10-24,"Trim Only"
13733,95558,"LAME",370,2023-10-19,"Trim Only"
13733,95560,"LAME",324,2023-10-23,"Trim Only"
13733,95562,"LAME",320,2023-11-03,"Trim Only"
13733,95571,"LAME",323,2023-10-21,"Trim Only"
13733,95574,"LAME",322,2023-11-02,"Trim Only"
13733,95575,"LAME",318,2023-11-01,"Trim Only"
13733,95578,"LAME",298,2023-10-13,"Trim Only"
13733,95580,"LAME",301,2023-09-07,"Trim Only"
13733,95589,"LAME",299,2023-10-25,"Trim Only"
13733,95590,"LAME",320,2023-10-14,"Trim Only"
13733,95600,"LAME",316,2023-10-10,"Trim Only"
13733,95602,"LAME",286,2023-10-26,"Trim Only"
13733,95602,"LAME",297,2023-11-06,"Trim Only"
13733,95604,"LAME",300,2023-10-20,"Trim Only"
13733,95606,"LAME",266,2023-09-29,"Trim Only"
13733,95609,"LAME",299,2023-10-31,"Trim Only"
13733,95612,"LAME",296,2023-10-27,"Trim Only"
13733,95613,"LAME",301,2023-10-17,"Trim Only"
13733,95614,"LAME",295,2023-11-07,"Trim Only"
13733,95616,"LAME",298,2023-11-03,"Trim Only"
13733,95617,"LAME",316,2023-10-26,"Trim Only"
13733,95618,"LAME",319,2023-11-06,"Trim Only"
13733,95620,"LAME",319,2023-11-04,"Trim Only"
13733,95623,"LAME",296,2023-10-05,"Trim Only"
13733,95627,"LAME",208,2023-10-17,"Trim Only"
13733,95651,"LAME",263,2023-11-06,"Trim Only"
13733,95679,"LAME",295,2023-10-17,"Trim Only"
13733,95685,"LAME",183,2023-08-24,"WhiteLineDisease"
13733,95685,"LAME",211,2023-09-21,"Trim Only"
13733,95702,"LAME",287,2023-10-11,"Trim Only"
13733,95711,"LAME",293,2023-10-30,"Trim Only"
13733,95715,"LAME",321,2023-11-03,"Trim Only"
13733,95725,"LAME",110,2023-10-24,"FootRot"
13733,95736,"LAME",238,2023-09-29,"Trim Only"
13733,95740,"LAME",134,2023-08-17,"DigitalDermatitis"
13733,95740,"LAME",162,2023-09-14,"Trim Only"
13733,95746,"LAME",195,2023-09-21,"DigitalDermatitis"
13733,95753,"LAME",294,2023-10-30,"Trim Only"
13733,95756,"LAME",208,2023-09-20,"Other"
13733,95766,"LAME",293,2023-11-07,"Trim Only"
13733,95779,"LAME",243,2023-10-09,"Trim Only"
13733,95780,"LAME",208,2023-10-14,"Trim Only"
13733,95794,"LAME",252,2023-09-25,"WhiteLineDisease"
13733,95794,"LAME",280,2023-10-23,"Trim Only"
13733,95797,"LAME",193,2023-10-09,"Trim Only"
13733,95804,"LAME",220,2023-10-19,"Trim Only"
13733,95812,"LAME",89,2023-10-12,"DigitalDermatitis"
13733,95813,"LAME",170,2023-09-29,"Other"
13733,95813,"LAME",170,2023-09-29,"FootRot"
13733,95823,"LAME",166,2023-09-20,"WhiteLineDisease"
13733,95823,"LAME",194,2023-10-18,"WhiteLineDisease"
13733,95823,"LAME",203,2023-10-27,"WhiteLineDisease"
13733,95834,"LAME",113,2023-08-05,"Other"
13733,95834,"LAME",113,2023-08-05,"FootRot"
13733,95836,"LAME",215,2023-09-21,"Trim Only"
13733,95837,"LAME",300,2023-10-18,"Trim Only"
13733,95839,"LAME",195,2023-10-09,"Trim Only"
13733,95841,"LAME",243,2023-10-26,"Trim Only"
13733,95885,"LAME",247,2023-10-31,"Trim Only"
13733,95886,"LAME",125,2023-09-28,"Other"
13733,95897,"LAME",134,2023-09-20,"Trim Only"
13733,95911,"LAME",204,2023-11-06,"DigitalDermatitis"
13733,95943,"LAME",133,2023-09-19,"WhiteLineDisease"
13733,95943,"LAME",161,2023-10-17,"Trim Only"
13733,95944,"LAME",93,2023-09-22,"Other"
13733,95962,"LAME",175,2023-10-06,"Trim Only"
13733,95971,"LAME",132,2023-09-19,"SoleUlcer"
13733,95971,"LAME",160,2023-10-17,"Trim Only"
13733,95979,"LAME",186,2023-10-10,"Trim Only"
13733,95985,"LAME",45,2023-10-23,"DigitalDermatitis"
13733,95995,"LAME",174,2023-10-14,"WhiteLineDisease"
13733,95998,"LAME",116,2023-10-30,"WhiteLineDisease"
13733,96007,"LAME",119,2023-09-12,"DigitalDermatitis"
13733,96007,"LAME",147,2023-10-10,"Trim Only"
13733,96009,"LAME",132,2023-10-02,"WhiteLineDisease"
13733,96009,"LAME",160,2023-10-30,"Trim Only"
13733,96030,"LAME",44,2023-09-28,"SoleUlcer"
13733,96035,"LAME",211,2023-10-31,"Trim Only"
13733,96086,"LAME",82,2023-11-06,"WhiteLineDisease"
13733,96091,"LAME",22,2023-10-25,"Trim Only"
13733,96105,"LAME",69,2023-09-19,"Trim Only"
13733,96122,"LAME",126,2023-09-25,"Trim Only"
13733,96123,"LAME",127,2023-09-14,"SoleUlcer"
13733,96123,"LAME",155,2023-10-12,"Trim Only"
13733,96131,"LAME",36,2023-09-15,"Trim Only"
13733,96140,"LAME",126,2023-09-22,"Trim Only"
13733,96181,"LAME",104,2023-09-20,"Trim Only"
13733,96182,"LAME",133,2023-09-12,"WhiteLineDisease"
13733,96204,"LAME",5,2023-08-05,"Other"
13733,96204,"LAME",5,2023-08-05,"FootRot"
13733,96213,"LAME",89,2023-09-18,"WhiteLineDisease"
13733,96219,"LAME",92,2023-09-25,"WhiteLineDisease"
13733,96219,"LAME",120,2023-10-23,"Trim Only"
13733,96234,"LAME",130,2023-11-07,"Trim Only"
13733,96237,"LAME",161,2023-11-07,"Trim Only"
13733,96265,"LAME",21,2023-09-29,"Trim Only"
13733,96266,"LAME",147,2023-10-28,"Trim Only"
13733,96293,"LAME",135,2023-10-14,"Trim Only"
13733,96294,"LAME",21,2023-10-07,"Trim Only"
13733,96313,"LAME",34,2023-10-16,"Trim Only"
13733,96316,"LAME",114,2023-10-28,"WhiteLineDisease"
13733,96317,"LAME",103,2023-10-13,"WhiteLineDisease"
13733,96346,"LAME",45,2023-08-15,"Trim Only"
13733,96406,"LAME",18,2023-09-12,"Trim Only"
13733,96409,"LAME",25,2023-08-07,"WhiteLineDisease"
13733,96409,"LAME",53,2023-09-04,"WhiteLineDisease"
13733,96409,"LAME",81,2023-10-02,"WhiteLineDisease"
13733,96409,"LAME",104,2023-10-25,"Trim Only"
13733,96417,"LAME",100,2023-10-19,"WhiteLineDisease"
13733,96429,"LAME",63,2023-10-23,"Trim Only"
13733,96436,"LAME",55,2023-09-02,"WhiteLineDisease"
13733,96436,"LAME",83,2023-09-30,"Trim Only"
13733,96455,"LAME",113,2023-10-26,"Trim Only"
13733,96481,"LAME",6,2023-08-31,"FootRot"
13733,96481,"LAME",7,2023-09-01,"Other"
13733,96481,"LAME",59,2023-10-23,"WhiteLineDisease"
13733,96485,"LAME",54,2023-10-28,"Trim Only"
13733,96517,"LAME",20,2023-09-02,"Trim Only"
13733,96521,"LAME",69,2023-11-01,"Trim Only"
13733,96529,"LAME",33,2023-10-25,"DigitalDermatitis"
13733,96571,"LAME",52,2023-09-25,"Other"
13733,96574,"LAME",89,2023-11-02,"WhiteLineDisease"
13733,96633,"LAME",30,2023-09-15,"Trim Only"
13733,96644,"LAME",42,2023-11-03,"Other"
13733,96691,"LAME",36,2023-10-07,"Trim Only"
13733,96702,"LAME",44,2023-10-10,"WhiteLineDisease"
13733,96730,"LAME",5,2023-09-01,"Trim Only"
13733,96767,"LAME",42,2023-10-16,"Trim Only"
13733,96813,"LAME",11,2023-10-02,"FootRot"
13733,96813,"LAME",12,2023-10-03,"Other"
13733,96813,"LAME",39,2023-10-30,"Trim Only"
13733,96873,"LAME",81,2023-10-07,"Other"
13733,96884,"LAME",21,2023-09-23,"FootRot"
13733,96884,"LAME",22,2023-09-24,"Other"
13733,96884,"LAME",49,2023-10-21,"Trim Only"
13733,96887,"LAME",24,2023-10-21,"Trim Only"
13733,98340,"LAME",370,2023-10-05,"Trim Only"
13733,98896,"LAME",248,2023-09-06,"Trim Only"
13733,99074,"LAME",214,2023-08-31,"Trim Only"
13733,99167,"LAME",203,2023-09-06,"Trim Only"
13735,106,"LAME",97,2023-10-21,"WhiteLineDisease"
