"Farm","cowid","Leave_Date"
13733,936427,2023-09-04
13733,936428,2023-09-04
13733,936429,2023-09-04
13733,936430,2023-09-04
13733,936431,2023-09-04
13733,936432,2023-09-04
13733,936433,2023-09-04
13733,936434,2023-09-05
13733,936435,2023-09-05
13733,936436,2023-09-05
13733,936437,2023-09-05
13733,936438,2023-09-05
13733,936439,2023-09-05
13733,936440,2023-09-05
13733,936441,2023-09-06
13733,936442,2023-09-06
13733,936443,2023-09-06
13733,936444,2023-09-06
13733,936445,2023-09-06
13733,936446,2023-09-06
13733,936447,2023-09-06
13733,936448,2023-09-06
13733,936449,2023-09-06
13733,936450,2023-09-06
13733,936451,2023-09-06
13733,936452,2023-09-07
13733,936453,2023-09-07
13733,936454,2023-09-07
13733,936455,2023-09-07
13733,936456,2023-09-07
13733,936457,2023-09-07
13733,936458,2023-09-07
13733,936459,2023-09-07
13733,936460,2023-09-07
13733,936461,2023-09-07
13733,936462,2023-09-07
13733,936463,2023-09-07
13733,936464,2023-09-07
13733,936465,2023-09-07
13733,936466,2023-09-07
13733,936467,2023-09-07
13733,936468,2023-09-08
13733,936469,2023-09-08
13733,936470,2023-09-08
13733,936471,2023-09-08
13733,936472,2023-09-08
13733,936473,2023-09-08
13733,936474,2023-09-08
13733,936475,2023-09-08
13733,936476,2023-09-08
13733,936477,2023-09-08
13733,936478,2023-09-08
13733,936479,2023-09-08
13733,936480,2023-09-08
13733,936481,2023-09-08
13733,936482,2023-09-08
13733,936483,2023-09-08
13733,936484,2023-09-08
13733,936485,2023-09-09
13733,936486,2023-09-09
13733,936487,2023-09-09
13733,936488,2023-09-09
13733,936489,2023-09-09
13733,936490,2023-09-09
13733,936491,2023-09-09
13733,936492,2023-09-09
13733,936493,2023-09-09
13733,936494,2023-09-09
13733,936495,2023-09-09
13733,936496,2023-09-09
13733,936497,2023-09-09
13733,936498,2023-09-10
13733,936499,2023-09-10
13733,936500,2023-09-10
13733,945801,2023-09-14
13733,945802,2023-09-14
13733,945803,2023-09-14
13733,945804,2023-09-14
13733,945805,2023-09-14
13733,956851,2023-09-04
13733,956852,2023-09-04
13733,956853,2023-09-04
13733,956854,2023-09-04
13733,956855,2023-09-04
13733,956856,2023-09-04
13733,956857,2023-09-04
13733,956858,2023-09-04
13733,956859,2023-09-04
13733,956860,2023-09-04
13733,956861,2023-09-04
13733,956862,2023-09-04
13733,956863,2023-09-04
13733,956864,2023-09-05
13733,956865,2023-09-05
13733,956866,2023-09-05
13733,956867,2023-09-06
13733,956868,2023-09-05
13733,956869,2023-09-06
13733,956870,2023-09-06
13733,956871,2023-09-06
13733,956872,2023-09-06
13733,956873,2023-09-05
13733,956874,2023-09-06
13733,956875,2023-09-06
13733,956876,2023-09-06
13733,956877,2023-09-06
13733,956878,2023-09-06
13733,956879,2023-09-06
13733,956880,2023-09-06
13733,956881,2023-09-06
13733,956882,2023-09-06
13733,956883,2023-09-06
13733,956884,2023-09-06
13733,956885,2023-09-06
13733,956886,2023-09-06
13733,956887,2023-09-06
13733,956888,2023-09-06
13733,956889,2023-09-06
13733,956890,2023-09-06
13733,956891,2023-09-07
13733,956892,2023-09-07
13733,956893,2023-09-07
13733,956894,2023-09-07
13733,956895,2023-09-07
13733,956896,2023-09-07
13733,956897,2023-09-07
13733,956898,2023-09-07
13733,956899,2023-09-07
13733,956900,2023-09-07
13735,154,2023-10-25
13735,169,2023-08-23
13735,181,2023-10-02
13735,187,2023-11-08
13735,212,2023-09-06
13735,229,2023-10-22
13735,295,2023-08-23
13735,336,2023-11-06
13735,357,2023-08-06
13735,361,2023-10-25
13735,661,2023-10-02
13735,916,2023-09-06
13735,1259,2023-09-06
13735,1651,2023-10-11
13735,1720,2023-09-13
13735,1758,2023-10-05
13735,1829,2023-10-19
13735,2159,2023-11-01
13735,2378,2023-10-25
13735,2973,2023-09-25
13735,3052,2023-10-09
13735,3093,2023-10-25
13735,3187,2023-08-23
13735,3273,2023-08-07
13735,3292,2023-08-23
13735,3359,2023-10-11
13735,3408,2023-09-20
13735,3510,2023-08-28
13735,4116,2023-10-11
13735,4439,2023-08-09
13735,4693,2023-08-16
13735,4736,2023-10-14
13735,4853,2023-09-06
13735,5808,2023-10-04
13735,5831,2023-08-16
13735,5902,2023-08-30
13735,6017,2023-09-06
13735,6020,2023-08-09
13735,6220,2023-08-28
13735,6232,2023-10-11
13735,6282,2023-08-30
13735,6384,2023-10-01
13735,6508,2023-10-04
13735,6515,2023-10-25
13735,6537,2023-11-06
13735,6547,2023-10-18
13735,6572,2023-10-03
13735,6884,2023-08-28
13735,6946,2023-11-03
13735,6962,2023-08-24
13735,7019,2023-11-08
13735,7302,2023-09-13
13735,7394,2023-09-06
13735,7418,2023-11-08
13735,7420,2023-10-04
13735,7473,2023-08-09
13735,7484,2023-09-28
13735,7609,2023-08-30
13735,7629,2023-10-04
13735,7709,2023-10-05
13735,7917,2023-11-01
13735,8019,2023-08-16
13735,8035,2023-09-06
13735,8123,2023-10-04
13735,8195,2023-10-23
13735,8271,2023-11-01
13735,8344,2023-11-01
13735,8383,2023-09-20
13735,8419,2023-10-04
13735,8582,2023-09-27
13735,8636,2023-09-14
13735,8641,2023-09-24
13735,8725,2023-09-13
13735,8840,2023-09-13
13735,8873,2023-08-24
13735,8898,2023-09-20
13735,8922,2023-10-26
13735,8931,2023-10-11
13735,8950,2023-10-04
13735,8962,2023-08-30
13735,8999,2023-11-01
13735,9043,2023-08-24
13735,9106,2023-08-16
13735,9130,2023-11-01
13735,9156,2023-10-12
13735,9273,2023-08-30
13735,9338,2023-10-22
13735,9384,2023-09-25
13735,9385,2023-08-07
13735,9392,2023-10-11
13735,9393,2023-10-23
13735,9515,2023-08-16
13735,9517,2023-11-01
13735,9527,2023-09-20
13735,9576,2023-11-01
13735,9630,2023-08-30
13735,9647,2023-11-08
13735,9716,2023-09-21
13735,9731,2023-09-06
13735,9753,2023-10-04
13735,9762,2023-08-16
13735,9845,2023-09-14
13735,9866,2023-10-20
13735,9880,2023-09-11
13735,9975,2023-09-20
13735,9976,2023-08-09
13735,9978,2023-08-30
13735,9982,2023-11-08
13735,9996,2023-08-09
13735,9997,2023-09-20
13735,10003,2023-09-13
13735,10014,2023-08-16
13735,10135,2023-10-09
13735,10204,2023-08-23
13735,10214,2023-11-02
13735,10215,2023-08-16
13735,10220,2023-09-13
13735,10315,2023-10-11
13735,10432,2023-10-25
13735,10455,2023-10-04
13735,10464,2023-08-13
13735,10476,2023-09-06
13735,10509,2023-08-16
13735,10524,2023-11-01
13735,10599,2023-10-04
13735,10621,2023-10-25
13735,10631,2023-08-16
13735,10650,2023-09-20
13735,10658,2023-10-04
13735,10660,2023-08-16
13735,10671,2023-10-09
13735,10712,2023-08-14
13735,10739,2023-11-06
13735,10755,2023-09-18
13735,10848,2023-10-25
13735,10861,2023-08-17
13735,10947,2023-09-17
13735,10954,2023-10-11
13735,10959,2023-08-12
13735,10991,2023-10-11
13735,11019,2023-10-18
13735,11081,2023-09-10
13735,11108,2023-11-01
13735,11109,2023-10-11
13735,11126,2023-08-30
13735,11194,2023-09-27
13735,11218,2023-10-25
13735,11231,2023-11-08
13735,11234,2023-08-16
13735,11237,2023-08-17
13735,11319,2023-10-25
13735,11360,2023-08-30
13735,11371,2023-08-30
13735,11423,2023-10-18
13735,11434,2023-09-06
13735,11451,2023-10-09
13735,11478,2023-08-30
13735,11492,2023-08-28
13735,11678,2023-10-04
13735,11684,2023-10-18
13735,11694,2023-09-20
13735,11728,2023-11-06
13735,11755,2023-11-06
13735,11788,2023-10-04
13735,11821,2023-09-06
13735,11822,2023-09-20
13735,11878,2023-10-18
13735,11882,2023-11-01
13735,11941,2023-11-01
13735,11944,2023-10-23
13735,11956,2023-09-13
13735,11984,2023-09-13
13735,11986,2023-09-06
13735,12002,2023-08-09
13735,12012,2023-11-06
13735,12034,2023-09-27
13735,12057,2023-09-20
13735,12072,2023-09-06
13735,12077,2023-09-13
13735,12114,2023-09-06
13735,12192,2023-09-27
13735,12201,2023-11-06
13735,12212,2023-10-11
13735,12249,2023-08-09
13735,12261,2023-11-08
13735,12276,2023-09-20
13735,12278,2023-08-23
13735,12303,2023-08-16
13735,12341,2023-08-09
13735,12373,2023-10-04
13735,12390,2023-09-20
13735,12413,2023-09-13
13735,12428,2023-09-20
13735,12447,2023-09-19
13735,12463,2023-09-13
13735,12488,2023-08-13
13735,12525,2023-11-02
13735,12545,2023-09-04
13735,12588,2023-11-06
13735,12592,2023-08-30
13735,12643,2023-08-09
13735,12688,2023-08-22
13735,12696,2023-10-04
13735,12702,2023-09-21
13735,12715,2023-09-27
13735,12719,2023-09-06
13735,12734,2023-08-09
13735,12748,2023-09-27
13735,12764,2023-10-04
13735,12820,2023-08-16
13735,12859,2023-09-22
13735,12861,2023-08-30
13735,12880,2023-11-01
13735,12888,2023-11-08
13735,12892,2023-09-06
13735,12929,2023-10-04
13735,12962,2023-08-30
13735,12982,2023-10-30
13735,13011,2023-09-08
13735,13044,2023-10-25
13735,13080,2023-08-29
13735,13082,2023-09-06
13735,13102,2023-09-02
13735,13118,2023-08-10
13735,13122,2023-08-09
13735,13125,2023-10-07
13735,13133,2023-10-13
13735,13144,2023-08-13
13735,13164,2023-10-23
13735,13182,2023-08-09
13735,13255,2023-08-17
13735,13256,2023-09-20
13735,13257,2023-09-20
13735,13322,2023-08-09
13735,13347,2023-10-11
13735,13427,2023-10-03
13735,13447,2023-09-11
13735,13458,2023-08-07
13735,13472,2023-09-27
13735,13475,2023-11-08
13735,13476,2023-10-25
13735,13530,2023-08-14
13735,13583,2023-10-16
13735,13592,2023-11-06
13735,13602,2023-09-07
13735,13630,2023-10-11
13735,13682,2023-08-21
13735,13688,2023-10-23
13735,13716,2023-08-06
13735,13793,2023-09-04
13735,13885,2023-08-16
13735,13891,2023-10-11
13735,13917,2023-11-06
13735,13961,2023-08-23
13735,13973,2023-10-04
13735,13974,2023-08-09
13735,14016,2023-08-28
13735,14021,2023-09-20
13735,14026,2023-09-20
13735,14042,2023-09-13
13735,14046,2023-10-25
13735,14062,2023-10-18
13735,14109,2023-08-30
13735,14125,2023-09-27
13735,14126,2023-09-13
13735,14130,2023-08-21
13735,14141,2023-11-08
13735,14150,2023-10-18
13735,14164,2023-10-11
13735,14176,2023-09-06
13735,14195,2023-10-18
13735,14206,2023-10-04
13735,14235,2023-11-06
13735,14241,2023-10-18
13735,14252,2023-09-13
13735,14259,2023-10-05
13735,14277,2023-09-06
13735,14279,2023-08-21
13735,14286,2023-09-06
13735,14293,2023-09-06
13735,14321,2023-08-16
13735,14338,2023-09-08
13735,14339,2023-10-25
13735,14342,2023-09-13
13735,14346,2023-08-23
13735,14367,2023-09-27
13735,14389,2023-09-20
13735,14391,2023-09-13
13735,14393,2023-08-30
13735,14402,2023-09-06
13735,14418,2023-09-06
13735,14471,2023-08-24
13735,14502,2023-11-08
13735,14506,2023-08-27
13735,14529,2023-10-05
13735,14532,2023-09-06
13735,14556,2023-08-16
13735,14562,2023-11-01
13735,14583,2023-09-13
13735,14616,2023-10-04
13735,14641,2023-08-24
13735,14649,2023-11-06
13735,14650,2023-09-06
13735,14653,2023-11-06
13735,14654,2023-10-04
13735,14659,2023-08-30
13735,14684,2023-09-13
13735,14729,2023-11-01
13735,14756,2023-11-01
13735,14762,2023-11-01
13735,14788,2023-09-06
13735,14790,2023-08-16
13735,14839,2023-10-04
13735,14858,2023-09-07
13735,14866,2023-09-20
13735,14884,2023-09-11
13735,14918,2023-11-06
13735,14919,2023-10-11
13735,14927,2023-11-08
13735,14934,2023-08-23
13735,14941,2023-10-18
13735,14943,2023-10-18
13735,14957,2023-09-20
13735,14977,2023-11-06
13735,14978,2023-10-11
13735,14981,2023-10-04
13735,14987,2023-11-01
13735,15007,2023-09-13
13735,15017,2023-10-04
13735,15020,2023-08-10
13735,15028,2023-10-11
13735,15033,2023-11-06
13735,15054,2023-11-01
13735,15055,2023-11-01
13735,15056,2023-08-09
13735,15057,2023-08-16
13735,15116,2023-09-06
13735,15161,2023-10-25
13735,15163,2023-10-11
13735,15170,2023-09-27
13735,15183,2023-11-08
13735,15197,2023-09-11
13735,15213,2023-10-04
13735,15218,2023-09-20
13735,15228,2023-08-09
13735,15235,2023-10-02
13735,15237,2023-08-16
13735,15267,2023-08-09
13735,15313,2023-10-25
13735,15334,2023-08-16
13735,15347,2023-10-11
13735,15396,2023-09-14
13735,15408,2023-08-24
13735,15412,2023-10-18
13735,15439,2023-11-08
13735,15446,2023-10-18
13735,15466,2023-09-13
13735,15483,2023-08-30
13735,15505,2023-08-10
13735,15513,2023-08-28
13735,15529,2023-09-21
13735,15530,2023-08-16
13735,15548,2023-10-18
13735,15551,2023-10-25
13735,15586,2023-10-08
13735,15597,2023-11-01
13735,15620,2023-11-08
13735,15637,2023-10-25
13735,15669,2023-09-14
13735,15674,2023-09-18
13735,15707,2023-08-30
13735,15711,2023-10-04
13735,15713,2023-10-25
13735,15717,2023-10-25
13735,15726,2023-10-25
13735,15729,2023-09-02
13735,15731,2023-10-18
13735,15736,2023-08-12
13735,15757,2023-10-09
13735,15758,2023-10-11
13735,15772,2023-10-11
13735,15785,2023-08-24
13735,15817,2023-10-11
13735,15866,2023-08-16
13735,15880,2023-10-18
13735,15912,2023-11-01
13735,15925,2023-10-11
13735,15953,2023-09-04
13735,15972,2023-09-27
13735,16004,2023-11-08
13735,16018,2023-11-01
13735,16035,2023-10-18
13735,16067,2023-10-25
13735,16069,2023-08-14
13735,16090,2023-10-02
13735,16098,2023-09-04
13735,16126,2023-09-03
13735,16156,2023-08-09
13735,16162,2023-10-04
13735,16184,2023-10-04
13735,16189,2023-08-16
13735,16199,2023-10-25
13735,16201,2023-08-16
13735,16212,2023-10-18
13735,16228,2023-11-08
13735,16234,2023-10-11
13735,16236,2023-08-27
13735,16237,2023-10-09
13735,16245,2023-11-06
13735,16246,2023-10-18
13735,16266,2023-10-11
13735,16276,2023-10-25
13735,16309,2023-08-23
13735,16339,2023-09-25
13735,16352,2023-11-01
13735,16359,2023-10-04
13735,16381,2023-11-08
13735,16394,2023-10-04
13735,16418,2023-08-23
13735,16427,2023-10-04
13735,16437,2023-09-06
13735,16438,2023-10-18
13735,16447,2023-08-07
13735,16501,2023-08-10
13735,16516,2023-09-27
13735,16520,2023-11-08
13735,16528,2023-10-18
13735,16532,2023-11-08
13735,16546,2023-10-11
13735,16572,2023-09-13
13735,16583,2023-10-21
13735,16584,2023-09-06
13735,16593,2023-08-30
13735,16618,2023-11-01
13735,16686,2023-08-23
13735,16719,2023-08-27
13735,16740,2023-09-27
13735,16752,2023-09-06
13735,16754,2023-08-23
13735,16827,2023-09-13
13735,16891,2023-10-18
13735,16897,2023-08-09
13735,16912,2023-10-04
13735,16932,2023-09-06
13735,16947,2023-08-09
13735,16957,2023-09-06
13735,16965,2023-10-11
13735,16986,2023-09-27
13735,17002,2023-08-13
13735,17037,2023-11-08
13735,17047,2023-10-25
13735,17054,2023-10-04
13735,17058,2023-11-01
13735,17075,2023-09-06
13735,17086,2023-11-01
13735,17089,2023-09-13
13735,17090,2023-09-06
13735,17094,2023-08-30
13735,17095,2023-08-23
13735,17104,2023-10-25
13735,17140,2023-08-09
13735,17155,2023-11-01
13735,17163,2023-09-25
13735,17176,2023-08-09
13735,17182,2023-08-09
13735,17203,2023-10-18
13735,17206,2023-10-04
13735,17214,2023-10-11
13735,17220,2023-09-06
13735,17223,2023-08-16
13735,17236,2023-08-09
13735,17237,2023-09-06
13735,17268,2023-08-28
13735,17275,2023-08-23
13735,17276,2023-11-01
13735,17277,2023-08-16
13735,17288,2023-10-11
13735,17317,2023-09-16
13735,17320,2023-09-06
13735,17333,2023-10-04
13735,17339,2023-08-14
13735,17342,2023-09-13
13735,17347,2023-08-09
13735,17350,2023-08-23
13735,17352,2023-08-09
13735,17376,2023-11-01
13735,17388,2023-09-06
13735,17392,2023-11-08
13735,17404,2023-09-14
13735,17417,2023-09-13
13735,17422,2023-09-25
13735,17436,2023-09-27
13735,17441,2023-11-01
13735,17443,2023-10-18
13735,17446,2023-10-11
13735,17447,2023-09-06
13735,17454,2023-08-09
13735,17457,2023-09-28
13735,17463,2023-09-13
13735,17470,2023-09-13
13735,17487,2023-10-18
13735,17502,2023-09-06
13735,17510,2023-08-30
13735,17517,2023-08-16
13735,17519,2023-09-27
13735,17539,2023-08-16
13735,17571,2023-08-30
13735,17577,2023-10-18
13735,17578,2023-09-04
13735,17582,2023-08-09
13735,17589,2023-08-23
13735,17591,2023-10-18
13735,17599,2023-08-09
13735,17607,2023-08-23
13735,17610,2023-08-16
13735,17617,2023-10-04
13735,17623,2023-10-04
13735,17629,2023-09-20
13735,17637,2023-11-01
13735,17638,2023-08-14
13735,17647,2023-10-25
13735,17664,2023-11-01
13735,17673,2023-08-30
13735,17676,2023-08-07
13735,17678,2023-09-07
13735,17697,2023-08-30
13735,17712,2023-08-30
13735,17721,2023-10-25
13735,17740,2023-08-30
13735,17769,2023-08-30
13735,17785,2023-10-18
13735,17789,2023-09-06
13735,17793,2023-08-14
13735,17815,2023-08-07
13735,17816,2023-10-11
13735,17823,2023-10-24
13735,17826,2023-09-06
13735,17832,2023-09-06
13735,17862,2023-10-11
13735,17865,2023-09-06
13735,17873,2023-09-27
13735,17876,2023-09-14
13735,17881,2023-09-27
13735,17886,2023-10-18
13735,17889,2023-08-30
13735,17900,2023-10-23
13735,17904,2023-10-04
13735,17906,2023-09-27
13735,17911,2023-10-04
13735,17914,2023-10-09
13735,17922,2023-10-11
13735,17938,2023-10-04
13735,17947,2023-10-25
13735,17952,2023-09-13
13735,17968,2023-10-11
13735,17981,2023-10-24
13735,17984,2023-08-17
13735,17989,2023-08-09
13735,17994,2023-10-11
13735,18003,2023-10-25
13735,18004,2023-09-25
13735,18013,2023-08-17
13735,18015,2023-10-04
13735,18017,2023-10-25
13735,18038,2023-11-01
13735,18043,2023-10-25
13735,18044,2023-10-25
13735,18054,2023-09-13
13735,18056,2023-09-29
13735,18066,2023-08-21
13735,18078,2023-10-18
13735,18082,2023-10-25
13735,18083,2023-09-04
13735,18086,2023-10-25
13735,18088,2023-09-14
13735,18094,2023-09-13
13735,18109,2023-10-04
13735,18124,2023-11-08
13735,18133,2023-10-26
13735,18135,2023-10-18
13735,18152,2023-09-10
13735,18164,2023-09-07
13735,18174,2023-11-01
13735,18186,2023-11-01
13735,18242,2023-09-25
13735,18267,2023-09-21
13735,18273,2023-09-24
13735,18313,2023-10-02
13735,18393,2023-10-17
13735,18398,2023-10-24
13735,18425,2023-11-06
13735,18430,2023-10-30
13735,18441,2023-10-28
13735,18458,2023-11-06
13735,23033,2023-10-15
13735,23041,2023-10-15
13735,23043,2023-10-15
13735,23098,2023-10-20
13735,23109,2023-10-22
13735,23173,2023-10-29
13735,81064,2023-09-26
13735,81085,2023-08-23
13735,81276,2023-08-23
13735,81659,2023-08-23
13735,81725,2023-08-23
13735,81789,2023-08-23
13735,81807,2023-08-23
13735,81812,2023-08-23
13735,81832,2023-09-08
13735,81846,2023-09-02
13735,81847,2023-10-07
13735,82006,2023-08-22
13735,90156,2023-08-09
13735,90162,2023-08-09
13735,90166,2023-08-09
13735,90170,2023-08-09
13735,90179,2023-08-09
13735,90180,2023-08-09
13735,90185,2023-08-09
13735,90190,2023-08-09
13735,90191,2023-08-09
13735,90192,2023-08-09
13735,90204,2023-08-09
13735,90206,2023-08-09
13735,90210,2023-08-09
13735,90211,2023-08-09
13735,90217,2023-08-09
13735,90224,2023-08-09
13735,90226,2023-08-09
13735,90233,2023-08-09
13735,90235,2023-08-09
13735,90241,2023-08-09
13735,90243,2023-08-09
13735,90246,2023-08-09
13735,90247,2023-08-09
